Model no,Mobile Name,Mobile Brand,customer Name,review sub,product review,sentiment_rate
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Dan,Garbage,"Wow, not a great product. I'm an Apple guy, but surprisingly, i actually like the layout of this Windows phone! However, its battery life is terrible, and goes off by itself sometimes. Makes it really not worth it...",-0.29
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,B.Royal,Phone died after updates added,"We purchased this phone in September--delivered on September 19. Was working great until this past Saturday when we decided to ""update"" the phone as per the ""update"" messages on the phone. As soon as the updates were complete and the computer screen gave the OK to use the phone again, we turned it on and then the phone went crazy!!!! It kept turning itself on and off. We called Samsung directly and they had us hard boot the phone. After several attempts, the hard boot completed, but the problem was still the same. I know the description says no warranty, but if this is a ""new phone"" as advertised, I would think we should be able to get our money back (or replacement). Planning to call to selling company to see if that would be an option--if this truly was a ""new phone"", it should not have died after only six weeks of use. Very sad.",-0.0131628787878788
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Francisco Vargas,It works well with Movistar Venezuela,I bought this cellpgine to use it un Venezuela with Movistar. I das worried because the cellphone says AT&T bit it works well with Movistar others companies like Movistar. I like the cellphone. The camera takes incredible photos. It is my first time with Windows phone but it is like androide. The only thing that I do not like is that I cannot Call with Skype directly from my contact list. I used to do that with Samsung. Galaxy.,0.3125
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Krys Hernandez Gonzalez,Worst Product Ever,"This Phone is not worth your money and time, don't waste it on it. I bought one and just worked for like 4 to 5 months, the last month it just started to shut down by itself and did get stuck on the logo Samsung, where you need to reboot just to repeat the cycle over and over again. Don't get me wrong, I love amazon, but this is the worst product I've ever bought online, I don't think amazon should be selling this.",-0.215079365079365
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Jesus Zubillaga,First Windows Phone Experience,"I was in the market for a new unlocked smartphone (for international travel) but didn't want to splurge $500-700 on an Iphone or Galaxy S. I stumbled upon the Focus and decided to give this Windows Phone a try. I'm glad to say that overall I've have a good experience with the phone, features (email, live tiles, facebook integration), and capabilities. I would now be interested in moving up the Windows Phone ladder with some of the Windows 8 offerings.",0.2461038961038961
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Adriano,Annoyng beeping sound,"Bought this cell phone in January and now it beeps all the time as if being charged. This causes the battery to drain really fast and the only way to stop the noise is to set it to vibrate. I've formatted and updated everything but it keeps beeping. I read on the net of several people having the same problem. Also the battery icon shows it to be charging even though it's not. Really disappointed in the quality of the hardware, WP 7.5 is great though. Nobody buys a cell phone expecting it to last 9 months for god's sake!! Samsung never again!!",0.171875
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Enrique,Exactly what i needed,"Awesome phone, simply amizing. Pros: -bright super amoled 4 inch screen -gorilla glass -light weight -solid construction -fantastic OS, smooth, fast, and the most important thing for me, bueauuuutifly designed -great price -fully updated with mango 7.5 os Cons -reboots maybe once a week for no reason -too much plastic -IE slooow and no other option to choose",0.3854166666666667
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Stephanie,Works Great!,"I bought this phone to take with me to Africa and it has been a great purchase. It works very well and has not been a disappointment. I bought this phone from Wireless Experts in case you are looking for a reliable seller. I definitely recommend it. The only thing I have not been to pleased with was with the Windows operating system in the phone since I can't get some apps I used to get with an iPhone. But in general, this phone works great.",0.21875
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Mike Smith,Very good phone,"I bought this phone, because I wanted to try out windows phone and I didn't want to pay much. It is some what outdated because of the OS on it, which is Windows Phone 7. (Windows Phone 8 is latest) The phone is fast and call quality is clear. The camera also works very well. I would recommend this item",0.1333333333333333
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,JQ,Love It,the only down side is windows is moving away from this platform. Zune pass no longer compatible with OS 7 cant update my music being forced to upgrade to a phone with windows 8 :( Its too bad bc I have had the phone for 3 years now and it still lasts for 2 days on a single charge. Really hate to see this one go.,-0.3967120181405895
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Amazon Customer,"Great phone, lots of features!!! :)","This phone is easy to use and easy to customize. I bought this for myself, my mom, and my aunt. My family laughed at the thought of me teaching them how to use a smart phone. All I can say is SUCCESS!!! If they learn how to use this with ease anyone can.",0.4733779761904761
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Miguel Fernander,First Time User,This was my first time with a Windows phone and after the learning curve I starting learning more about the phone I found it easer to use. Just wish it had more of the same apps as the Android phones,0.25
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Raymond,Nice screen and camera,"The phone itself is a little bit too thin to hold. A 4-inch screen is normal today, but I found it a little big for my thumb to touch the whole screen. The three buttons sometimes are too sensitive and it's easy to open up search application accidentally. The battery can only hold for about 12 hours, it is absolutely to buy a extra battery. In a word, it's a average WP7 phone and it's pretty natty if you don't care the amount of apps in windows market.",0.0291666666666666
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Norka,good but got burn,"The cellphone what great, I bought it for my mom b-day gift. Unfortunately one day its screen malfunctioned and burn :(",-0.15
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Cecelia Garrett,PHONE,"IN SERCH OF NEW PHONE AND FOUND OUT THIS ONE WILL NOT TRANFER NUMBERS AND PICTURESS TO ANOTHER PHONE, WHAT THE HELL GOOD ES IT. VERY UNHAPPY",0.0187878787878787
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Carlos Cohen,Five Stars,I love this phone!,0.625
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,robin,love my focus.,"This is my first windows phone.Before buying this phone I did some research in the net and I found quite better reviews about samsung focus amongst most windows phones. But I was little confused because I was a huge fan of HTC phones. After couple of days I finally went for Samsung focus.After using this phone, now I can say I made the right decision because I am loving it. Go for focus...........",0.1948214285714285
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Herman G. Romero O,Buena relacion precio equipo,"El equipo era el ofrecido. Entrega rápida. Lo tengo operando en colombia con la red de claro, muy buena velocidad. Es necesario actualizar el sofware con Zune, se actualiza a WP 7.5. La pantalla es muy buena , tiene gran resolucion, es muy completo el equipo. Por ahora lo unico malo que le veo, es el tema de la memory card, compre una con el equipo un kingston de 16 gb y ni siquiera la reconoce.",0.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Joe,Very good phone for this price,"Got this phone and the features in windows are awesome. No apple, no berries its just windows :) Just that the battery does not last long with 3G and wifi connected.",0.3625
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Toby H.,Updates: Great while it lasted,"This phone works flawlessly and even better after updating it thru Zune software installation. Easy to maneuver and operate intuitively since it's my first official smart phone/ Windows phone. We have android based smart phone and Kindle Fire, so I want something slightly different. This phone meets my expectation. Now I just need to learn how to arrange the tiles the way I like ... -----------------As of 9/8/12, my Focus kept on rebooting to the point the phone was no use anymore. The software was upgraded and the phone was even reset to manufacture's setting, yet still to no avail. Called Samsung, a polite gentleman with Hindi accent couldn't help me at all, and then the tech at Microsoft suggested to reset the phone back the manufacture's setting though he hinted the possibility the phone would be locked with AT&T again - I am with T-Mobile. Even tried a new battery and everything else I could think of; no, nada, I'am back to square one to find another phone now. This Windows Phone was very easy to use but too bad the software had a glitch. I've found quite a crowd encountering same dilemma as mine. Yes, it was a great phone while it lasted; and in my case, it lasted 5.5 months.",0.2436858379715523
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,EKam,Malfunctioning after only 2 months,"The phone is not worth it. It is malfunctioning after two months. When the charger is not connected, it keeps making the dinging sound as if I am connecting it. I have to keep my phone on silent to keep from hearing the dinging. It also drains my battery. I paid a lot and cannot return it. I will never go for a phone without a warranty again.",0.0833333333333333
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Karla Washington,My new focus phone,I am very satisfied with my phone I had gotten two one for my sonand jut love it.,0.575
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,iluv2workout8,Awesome windows phone!!!,This is by far a great windows phone 7.5 experience. Great screen right size form factor. The only down fall is Samsung will not update to 7.8,0.305026455026455
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,dulari,Battery discharges,I got a damaged piece i guess .its battery discharges in half an hour and also it hangs often while surfing or texting . Hope to get replacement.,-0.1666666666666666
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Sachin Patel,Marketplace issue,"I bought 2 phones through Amazon and I can not download any app through marketplace. I tried to generate username and password for windows but it didn't help. When I tried to connect with computer to update software, it couldn't recognize in my computer. Any suggestion how to download apps through marketplace?",0.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Chad,A Great Phone for the Price!,"I purchased this phone hoping I could get a very nice smartphone at a good price. When I received the phone I was amazed at the quality of it. The picture looks amazing, the sound is great, and the touch screen seems better than an iPhone! I had an issue with the charging of the phone taking too long in the beginning, but am happy to say I no longer have an issue with that. This is a great phone that I would recommend to anyone!",0.6283333333333334
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,denise,i love it,i rate the phone 5 stars because i like it what i dislike is that the box u pack it in was over too big and plus i did not get my head phones,0.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Nan,Four Stars,"I like it, but the ""back button"" does not work.",0.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Ginelle Callender,Four Stars,It's time for me to upgrade to WP 8.1,0.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Kim Collazo,Love it!,"My son talked me into this phone and I am so glad he did. LOVE IT!!! And yes, an old dog CAN learn new tricks :)",0.4425852272727272
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,celeste89,Five Stars,Probably the best phone I've ever had. Takes wonderful pictures.,1.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Linda Bolin,"retuned,,, not even worked,, yes ...","retuned ,,,not even worked,,yes,,,i did get refunded//",0.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,David Kaiser,"Great Phone, Camara so so.","Great Phone, Camara so so. Bought mine used so maybe the camera lens is scratched. The fun is sleek and fast. It dose all I need.",0.4333333333333333
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Jarott Usher,love the screen,being a phone that came out 2 years ago it still holds up among the latest today. i got it on sale so it was a no brainer. the screen looks amazing. for the price why not buy this phone,0.55
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,juwan jeremiah,Awesome phone.,"Great quality for the price trust me. Fast, smooth and great battery life. Just buy it if you think you need an unlocked world wide carrier capable phone and hey! I'ts a windows phone! That's all i have to say.",0.4020833333333333
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Frank Zielinski,"Everything was great, only one flaw","Shipped fast, phone was in great shape and working order. Slight burn-in on the screen from the screen being on for too long but nothing really major. Great product and service!",0.3076388888888888
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Felipe Dalorzo Marin,It works better than described,It works better than described. Social integration along with the zune marketplace for apps and music is perfect for my needs.,0.5111111111111111
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Ronei Elias Quedi,Five Stars,Very good!,1.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,kelya,Honest mistake,Purchased two unlocked phones but only one came unlock. Contact seller and received code to unlock phone. After numerous attempts I was able to unlock phone. I am now please with my purchase. I was going to return phone but decided to keep phone.,0.1666666666666666
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,fuzzy,"NOT ""FULLY UNLOCKED""","The phone itself is set up well. However, if you are planning on using over seas, BEWARE. It is NOT fully unlocked as the ad states. Phone was purchased to use in Costa Rica. You can not use data (internet, e-mail etc...) in Costa Rica.",0.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,royg france,not working at all,even if there is no warranty the device should have work fro a few days and then give trouble but the phone should give trouble but it never came on at all tried to reset the phone and still the same problem so please note these guys that are selling products with no warranty naturally mean no good.,-0.2104166666666667
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,mmwge,Great phone,this is a great phone. I love it very much. It is just great for my level of service since I have a pre-paid phone. Nothing to complain about so far.,0.4920000000000001
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,thatsashok,good phone at good price,the phone is completely value for money. I have updated the phone to Mango version and its amazing. Windows Phone has all of the useful maps in marketplace. Voice clarity is good. Camera is OK. the screen and UI are the best part People interested in tweaking the phone can do it by a method called window break. I have enabled a lot of features using that,0.4928571428571429
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Elizabeth,Thanks,"Perfect Phone. Thanks. The AMOLED screen is awesome! Much better than the iPhone, HTC and Motorola displays. It truly is amazing and works good in all conditions including outdoors. The Samsung Captivate (android phone) also has the same screen. If fact, Samsung is now switching all their future phones to use AMOLED.",0.5
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,tihmontalvo,met my needs from a smartphone,"User friendly. Great for what I need it for; email, internet, social media apps and ereading apps. Photos and videos come out great!",0.5520833333333334
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,chinkemno,Three Stars,Good,0.7
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Buster,Thing took a dump 5 months,This phone started having issues about 5 months aftyer I purchased it NEW! Started researching the problems and came up with a plethora of problems others are having with this unit. I have had issues with Samsung products in the past and decided to try one out again. BAD DECISION. I would say AVOID!,-0.3181818181818181
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,DENISE SALAZAR,Teenage Boys,"Got this as a gift for my son and he loves it...said it was the best phone he's ever had since he was born, he only 14. LOL",0.6
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,FYI,Product is not good,"I am so disappointed. Brought this product on OCT 15, got it OCT 21 and it stopped working on 10november 2013. It has no warranty so, I was robbed. I wrote the company that supplied it and I never received a response. Don't know what to do.",-0.75
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Don Huber,Great Phone at a bargin Price,"A brand new Samsung Phone Focus as advertised. Took the sim card out of an old HTC, put it in the unlocked Focus and we're back in business for a little over $100. Has more options and programs than I know what to do with even playing on the internet. Thanks Wireless Experts!!! Don Huber",0.1565814393939394
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,lee,pretty cook phone,"i had some issues with it at first, and i'm a bit upset with the lack of apps, but all in all, it's a great phone, it's fast and very easy to use...so overall, a great purchase.",0.4355555555555555
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,morpheo,Yes People- We Have A Winner,"WP7 is the awesomest thing to come out of Seattle. Buy it. One gripe- when the screen is locked- wifi gets disconnected(to conserve battery) but data continues..so if you ve switched off data like me-push mail isnt exactly push. PROS Every thing else. Believe me..this is such an awesome phone..but if u can pay a few dollars more..buy the Lumia 710..its 300 bucks unlocked and a second gen device.. WP7 rocks. P.S get the extended battery for 15$, makes you phone 10 times better. WP7 will rule the mobile space soon! Im a believer!",0.3052083333333333
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Sunride,Great Phone with no Outlook syncronisation,This is a great phone with all I wanted and I am not easy going. What I really miss is a Outlook synchronization which I just assumed wouold come with any Windows Phone. Man was I mistaken. Microsoft that really sucks. If you really need Outlook sync you better buy an IPhone or Android Phone which would have done also if I would have known.,0.1972222222222222
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Gerardo Ochoa,Excellent Smarthphone...! A really social one,"I have an android phone, and this one I ordered for my dad, who was looking for something interesting, easy to use and CHEAP, so I ordered the focus, and WOW, now I am hooked with the smooth and nice operating system and excellent pics and videos. I'm ordering a new one for me hehe... 100% recommended, and works just fine in Venezuela",0.4429292929292929
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,AV Tech Dude,Worth the price,"I bought this phone as a replacement for a defective BLU Dash 4 android phone that I had to return. Have to say, for a 3 year old phone (updated to Windows 7.5) this is a much better product. Highly recommended if you can pick one up at the $100 dollar price point.",0.2533333333333333
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Leslie Newman,False advertisement!,I am completely irritated and will never purchase a phone though you again. The phone that I purchased was NOT unlocked (as it says in description). This is extremely irritating as we pay for data and are unable to use it!,-0.3083333333333333
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,ROSANDY,100% recommended. Thanks.,Unlocked phone correctly. It is an excellent phone. functions are fast. Excellent photography. Brought your screen saver and all the accessories. I recommend this phone and the seller is responsible and fast delivery.,0.5200000000000001
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,charlie,great phone!,"great phone, many features, versatile, and quality. a very nice lled sensitive display. i was a little scafy having a smartphone, but this one is very friendly and useful. reception is great, sou d is great. and the price wasnt that high.",0.454
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,ReenaB,Unlocked Samsung Focus i917,"Like windows phone but love android better. Don't get the same apps as android or iOS, but overall it's a great phone.",0.36
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Gino,not so good signal,after some time of using i realize that the network signal was bad i had to go outside of buildings to get the signal to make or receive a call other than that phone is great and multifunctional for personal use,-0.0049999999999999
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Juan,The phone is great,"It came like new and everything was as described. The only downside about the phone is the OS, but it's not so bad.",-0.1878787878787878
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,James Louderback,quit after one week,Product quit after one week. It's won't come on though I checked the battery and it's good. Since there's no warranty I guess I just have a frisbie. d,0.7
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,juanfra,lots of heavy packing,"the product is fine as usual, but this time I received a big heavy box, my previous purchase of this very same phone was a lot more light.",0.0875
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,cendy hillen,My son loves this phone!!,"My phone sucks...I was wanting to get me a new phone and found this one....yeah!!! Then my son dropped and shattered the screen on his phone...he got the new windows phone, I still have a crappy phone. boooo!!",0.2397017045454545
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Sandry S.,It's okay,GOOD,0.7
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Fabrizio L Ferrari,Five Stars,Awesome product,1.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,phyllis osborne,I love it. have tried other Samsung they do not ...,"This is my third Samsung focus, I love it. have tried other Samsung they do not compare to the focus. Phyllis Jacksonville Il",0.125
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Héctor Hernández,Five Stars,excelente,0.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,khatuna,i love it,"I bought this phone at first for me and love it, then I bought it for my family members and we all using it - it has evrerything that smartphone needs and the price is not hight; it works perfect",0.5833333333333334
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,yolibel,really good,"really good price,,we send it to my mother in law to argentina unlocked and it works great over there,,best thing ever",0.75
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Gabriel S Nwokeocha,Four Stars,Great experience,0.8
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Paula Rozas,"Great Phone, Highly recommended",This Phone is great!!! Highly recommended device with nice software and easy to use interfase. Upgraded to latest buid in few minutes as soon as Mango was available. Only USB cable was missing,0.2992592592592592
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Jennifer A. Kirkham,May arrive LOCKED.,"My phone seems lovely, but did arrive locked! After reading the usual babble on the web I simply called AT&T and within one minute I had the unlock code.",0.125
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,MOUSTAPHA,Bad phone,I bought this and sent it back home . Even though it was a factory unlocked this phone didn't work. Also it a old phone that they change the case just to make it nice in appearance . Very bad,-0.0524999999999999
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,tweety1018,samsung focus i917,"The Samsung focus is an awesome phone I love it more than the iPhone, for it being an used phone the phone itself looks brand new and the graphics are eye-popping... Thanks amazon and bayside trading.",0.4672727272727273
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,family game,excellent but poor battery,just a month and stilll amazed witv this phone. Its excellent. Just concerned with its poor battery life . It depletes un 6 hours just surfing quickly few videos SMS and 4 short calls.,0.0999999999999999
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Tess Gella,Nice & just right for me!,This Samsung Focus i917 Unlocked Phone is affordable and dependable. The camera and video works good for me. It is unlocked and it works perfectly for my international texts,0.5666666666666667
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,DAVID B SMITH,Great Phone,"Phone was shipped and arrived early. New in the box. I put in the SIM card and it worked right away. No problems so far with talk, text, and WIFI.",0.1555194805194805
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Sandra,"Nothing against the seller, but this phone is so ...","Nothing against the seller, but this phone is so not what I needed. No reception versus the one I currently have that is older.",0.0833333333333333
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Helen D Perry,Samsung focus I917,This phone is a great deal for the price I paid. I have already recommended this phone to my friends and family. Thanks,0.5
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Johnny,Not the best,"Good phone, however... small keyboard on the text messages No ability to make the keys bigger!!!! I wish I could fix this!!! Comment on this if their is a way to make the keys bigger",0.1124999999999999
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Suresh Srikantapuram,samsung focus windows phone,"excellent product, i would recommend this for others.The amoled display is awesome, Its a light weight phone , very good rear camera",0.8274999999999999
